edad,AniosDireccion,Gastocoche,Aniosempleo,Aniosresiden,ingres,ingres_pred,segmento
47.0,6.0,20.6,3.0,1.0,43.0,41.21018403991493,Medio
40.0,17.0,38.1,15.0,1.0,73.0,76.85141857203214,Alto
32.0,5.0,12.7,1.0,1.0,26.0,25.17326693556977,Bajo
46.0,25.0,37.7,18.0,1.0,75.0,76.0842566832454,Alto
40.0,20.0,30.9,22.0,4.0,62.0,62.60066318174684,Alto
29.0,4.0,14.5,7.0,1.0,29.0,28.958375234013612,Bajo
50.0,15.0,77.9,25.0,6.0,155.5,157.90344402664633,Muy Alto
48.0,22.0,18.7,2.0,2.0,37.0,37.333390612252074,Medio
45.0,26.0,67.9,23.0,2.0,135.0,137.35613594224296,Muy Alto
37.0,12.0,10.6,3.0,4.0,20.0,21.11099165106934,Muy Bajo
37.0,7.0,57.6,4.0,3.0,117.0,116.19561303507339,Muy Alto
35.0,11.0,14.0,0.0,1.0,27.0,27.757821718670098,Bajo
43.0,20.0,69.5,23.0,1.0,136.0,140.5614532843674,Muy Alto
35.0,13.0,29.8,15.0,2.0,60.0,60.12566541218188,Alto
59.0,35.0,7.4,35.5,2.0,15.0,15.212204641986938,Muy Bajo
42.0,18.0,15.0,5.0,2.0,31.0,29.92988471614075,Bajo
39.0,10.0,19.3,3.0,2.0,40.0,38.6134342459866,Medio
51.0,17.0,33.3,15.0,3.0,68.0,67.25641071384905,Alto
21.0,0.0,8.7,0.0,2.0,17.0,17.124398927326574,Muy Bajo
45.0,22.0,77.9,17.0,1.0,155.5,157.4094827496849,Muy Alto
46.0,19.0,24.3,12.0,1.0,49.0,48.85496586696642,Medio
32.0,0.0,13.4,2.0,1.0,26.0,26.633258596161244,Bajo
21.0,0.0,11.8,0.0,1.0,24.0,23.341794237929037,Muy Bajo
27.0,1.0,12.7,4.0,4.0,26.0,25.421327229318702,Bajo
39.0,11.0,24.4,8.0,4.0,49.0,49.15562391678186,Medio
41.0,2.0,25.1,0.0,1.0,50.0,50.256810738559665,Medio
25.0,0.0,11.3,0.0,2.0,23.0,22.387616210459583,Muy Bajo
32.0,9.0,22.6,3.0,4.0,44.0,45.39963001880464,Medio
58.0,34.0,15.1,0.0,2.0,31.0,29.96054008119848,Bajo
31.0,0.0,6.5,7.0,5.0,13.0,13.008810225447323,Muy Bajo
52.0,8.0,59.7,20.0,2.0,119.0,120.77154581899504,Muy Alto
34.0,4.0,25.4,4.0,6.0,50.0,51.219648979611186,Medio
29.0,2.0,10.2,1.0,1.0,20.0,20.125127284630832,Muy Bajo
59.0,0.0,23.7,1.0,1.0,47.0,47.46742783813917,Medio
24.0,0.0,11.9,0.0,6.0,23.0,23.82048874298081,Muy Bajo
48.0,15.0,64.2,28.0,4.0,129.0,130.1434833434959,Muy Alto
42.0,3.0,28.6,3.0,1.0,59.0,57.40555996201966,Alto
39.0,0.0,53.5,15.0,2.0,106.0,108.13326198598452,Muy Alto
28.0,4.0,8.9,4.0,1.0,18.0,17.556630927369234,Muy Bajo
35.0,5.0,25.3,19.0,5.0,49.0,51.311689754815625,Medio
48.0,6.0,19.2,12.0,4.0,39.0,38.754423739776094,Medio
36.0,12.0,19.1,12.0,2.0,40.0,38.41034213332345,Medio
24.0,5.0,15.8,0.0,5.0,32.0,31.636375046567693,Bajo
46.0,23.0,31.1,19.0,4.0,62.0,62.926596737159755,Alto
23.0,3.0,13.7,0.0,1.0,27.0,27.17529534865511,Bajo
44.0,23.0,68.2,10.0,4.0,155.5,137.77872444546682,Muy Alto
43.0,6.0,12.6,1.0,1.0,25.0,24.97404398225179,Muy Bajo
49.0,17.0,26.0,8.0,4.0,53.0,52.3752268333469,Medio
65.0,16.0,38.3,21.0,1.0,75.0,77.4173987465357,Alto
44.0,21.0,27.9,5.0,4.0,56.0,56.12962372187335,Alto
23.0,1.0,9.2,4.0,2.0,19.0,18.227359726396354,Muy Bajo
59.0,38.0,19.1,2.0,3.0,38.0,38.140224060974084,Medio
34.0,10.0,23.5,12.0,1.0,47.0,47.264813990475936,Medio
32.0,9.0,48.2,0.0,1.0,93.0,96.96133270716328,Muy Alto
31.0,9.0,15.3,8.0,2.0,31.0,30.63655689496027,Bajo
71.0,32.0,10.5,12.0,2.0,21.0,20.95190295854088,Muy Bajo
27.0,2.0,22.1,6.0,1.0,45.0,44.318830895967366,Medio
48.0,8.0,27.3,4.0,1.0,54.0,54.78249244772217,Alto
20.0,0.0,9.4,2.0,4.0,19.0,18.696855324394974,Muy Bajo
55.0,0.0,13.7,3.0,1.0,27.0,27.278693503518486,Bajo
50.0,30.0,77.7,14.0,1.0,155.5,156.90527939102478,Muy Alto
29.0,8.0,44.1,3.0,2.0,86.0,88.79323427366995,Alto
40.0,1.0,13.4,2.0,1.0,27.0,26.634419683879173,Bajo
40.0,13.0,33.6,9.0,2.0,67.0,67.67645518358574,Alto
29.0,2.0,23.0,1.0,2.0,44.0,46.078450195409886,Medio
52.0,9.0,20.0,16.0,1.0,40.0,40.29296371626436,Medio
38.0,1.0,41.5,21.0,1.0,85.0,83.93496551052155,Alto
24.0,0.0,7.8,1.0,3.0,16.0,15.383754718390213,Muy Bajo
38.0,10.0,27.1,13.0,3.0,54.0,54.684622291003485,Alto
44.0,8.0,30.2,15.0,2.0,63.0,60.96099571320118,Alto
50.0,14.0,35.0,22.0,1.0,69.0,70.76229346328734,Alto
62.0,38.0,15.3,35.5,1.0,31.0,31.131365509765917,Bajo
33.0,7.0,9.3,1.0,2.0,19.0,18.341461516456633,Muy Bajo
44.0,10.0,16.6,6.0,2.0,34.0,33.224255671420686,Bajo
47.0,13.0,64.8,24.0,1.0,129.0,131.10620193528743,Muy Alto
52.0,26.0,29.7,3.0,2.0,59.0,59.59983907076036,Alto
35.0,3.0,30.3,14.0,3.0,60.0,61.20902005846589,Alto
46.0,16.0,22.3,0.0,1.0,45.0,44.53832070426295,Medio
45.0,21.0,30.7,10.0,4.0,61.0,61.9131027895052,Alto
46.0,6.0,18.4,8.0,1.0,38.0,36.87578670377198,Medio
64.0,21.0,5.5,5.0,1.0,11.0,10.655688239424144,Muy Bajo
53.0,22.0,77.9,34.0,1.0,155.5,157.81433315652654,Muy Alto
39.0,3.0,70.6,12.0,4.0,144.0,142.75910050349935,Muy Alto
27.0,3.0,13.7,9.0,1.0,28.0,27.38947517030813,Bajo
63.0,0.0,50.2,27.0,2.0,101.0,101.75401146675131,Muy Alto
22.0,3.0,11.0,4.0,1.0,22.0,21.80573097034392,Muy Bajo
45.0,14.0,22.5,5.0,2.0,44.0,45.122828518716275,Medio
52.0,6.0,45.0,17.0,1.0,91.0,90.91146013560484,Alto
38.0,4.0,36.1,5.0,1.0,71.0,72.62081652780435,Alto
51.0,9.0,41.0,4.0,1.0,85.0,82.49983154488336,Alto
26.0,5.0,13.9,0.0,5.0,29.0,27.79337373162974,Bajo
42.0,22.0,50.6,13.0,5.0,100.0,102.29651443133861,Muy Alto
37.0,14.0,30.4,0.0,1.0,62.0,60.92939919480697,Alto
58.0,15.0,77.9,35.5,2.0,155.5,157.9359520574242,Muy Alto
30.0,7.0,18.7,10.0,1.0,38.0,37.515380787002265,Medio
43.0,3.0,39.3,14.0,1.0,78.0,79.31428777855845,Alto
54.0,25.0,35.0,15.0,1.0,72.0,70.55597020999772,Alto
43.0,3.0,74.4,24.0,1.0,155.5,150.56775810361103,Muy Alto
39.0,2.0,16.6,11.0,1.0,34.0,33.3159312959669,Bajo
35.0,10.0,23.8,10.0,1.0,47.0,47.82543937433765,Medio
42.0,5.0,27.4,9.0,1.0,55.0,55.110572048660394,Alto
24.0,4.0,9.0,0.0,4.0,18.0,17.826978103462835,Muy Bajo
25.0,0.0,10.6,0.0,6.0,22.0,21.19082762151916,Muy Bajo
21.0,1.0,16.1,2.0,5.0,32.0,32.30456987972735,Bajo
33.0,5.0,9.3,7.0,5.0,19.0,18.655230787983598,Muy Bajo
41.0,20.0,41.6,8.0,2.0,83.0,83.81189391715236,Alto
55.0,6.0,77.9,24.0,2.0,155.0,157.6999390110334,Muy Alto
28.0,8.0,11.3,1.0,2.0,23.0,22.380814573202162,Muy Bajo
31.0,5.0,18.4,8.0,1.0,37.0,36.870081402476075,Medio
58.0,0.0,15.2,12.0,1.0,30.0,30.527197568914694,Bajo
33.0,4.0,41.4,0.0,3.0,82.0,83.33336338862375,Alto
39.0,10.0,19.3,11.0,4.0,39.0,38.91127430722453,Medio
26.0,5.0,10.1,0.0,5.0,20.0,20.104774408280697,Muy Bajo
61.0,16.0,31.5,19.0,1.0,62.0,63.609237422561726,Alto
48.0,24.0,57.5,22.0,4.0,114.0,116.40992263522304,Muy Alto
34.0,15.0,26.1,10.0,5.0,53.0,52.67778695011019,Medio
39.0,3.0,20.9,7.0,2.0,40.0,41.97300226469493,Medio
36.0,11.0,10.7,1.0,2.0,22.0,21.159921695618824,Muy Bajo
39.0,19.0,53.9,19.0,2.0,106.0,108.9600114910669,Muy Alto
42.0,0.0,16.5,4.0,1.0,33.0,32.95904719813663,Bajo
40.0,18.0,36.4,23.0,1.0,73.0,73.59582362512626,Alto
34.0,3.0,15.6,6.0,5.0,32.0,31.38732367521227,Bajo
24.0,1.0,12.1,2.0,1.0,25.0,23.993722615156702,Muy Bajo
46.0,9.0,43.4,11.0,1.0,87.0,87.51710780067131,Alto
44.0,8.0,13.3,6.0,1.0,27.0,26.500495667470908,Bajo
48.0,17.0,66.9,21.0,1.0,155.5,135.26915698630512,Muy Alto
49.0,4.0,45.0,9.0,1.0,89.0,90.72950332224121,Alto
42.0,4.0,11.7,1.0,2.0,24.0,23.215358441834535,Muy Bajo
34.0,3.0,8.3,6.0,4.0,17.0,16.562236627175253,Muy Bajo
57.0,2.0,8.0,26.0,2.0,16.0,16.334623790217996,Muy Bajo
46.0,16.0,23.5,21.0,1.0,46.0,47.4599934037052,Medio
31.0,12.0,21.8,12.0,1.0,43.0,43.815165332521424,Medio
43.0,13.0,20.9,1.0,3.0,40.0,41.84910363185931,Medio
37.0,11.0,26.4,12.0,2.0,53.0,53.185227569195845,Medio
25.0,2.0,8.0,0.0,1.0,16.0,15.647727009596451,Muy Bajo
59.0,7.0,54.0,15.0,3.0,109.0,109.1845602492169,Muy Alto
62.0,11.0,40.2,15.0,3.0,80.0,81.24862313498292,Alto
48.0,11.0,18.7,15.0,3.0,38.0,37.738249062562645,Medio
30.0,10.0,16.0,1.0,1.0,32.0,31.82874861033673,Bajo
43.0,14.0,31.7,23.0,2.0,65.0,64.1592000532898,Alto
38.0,7.0,25.7,16.0,3.0,53.0,51.934605042111095,Medio
48.0,19.0,20.2,4.0,1.0,41.0,40.372596315216185,Medio
31.0,4.0,68.5,9.0,2.0,155.5,138.32061815445294,Muy Alto
24.0,4.0,10.5,0.0,1.0,21.0,20.6973022662906,Muy Bajo
63.0,24.0,45.0,19.0,3.0,90.0,91.00280429899723,Alto
57.0,9.0,47.5,6.0,1.0,96.0,95.7022965321716,Muy Alto
46.0,21.0,20.1,1.0,2.0,40.0,40.14525718425012,Medio
34.0,1.0,19.8,9.0,2.0,40.0,39.79919229669064,Medio
51.0,29.0,43.3,12.0,1.0,86.0,87.26088535826963,Alto
62.0,28.0,77.9,35.5,3.0,155.5,157.94101194569015,Muy Alto
36.0,16.0,42.0,13.0,4.0,84.0,84.86141584363199,Alto
41.0,4.0,56.1,6.0,1.0,109.0,113.1125855125265,Muy Alto
31.0,11.0,20.5,8.0,6.0,40.0,41.36926581486826,Medio
33.0,5.0,23.2,2.0,1.0,46.0,46.44223926518272,Medio
56.0,32.0,19.5,8.0,2.0,39.0,39.05796891482768,Medio
21.0,2.0,7.9,0.0,1.0,16.0,15.442798754982554,Muy Bajo
44.0,17.0,34.5,12.0,1.0,69.0,69.49955135504447,Alto
34.0,10.0,48.1,13.0,4.0,95.0,97.22653652185207,Muy Alto
41.0,7.0,58.9,17.0,4.0,117.0,119.18902318217533,Muy Alto
45.0,9.0,30.8,22.0,1.0,62.0,62.28128352467551,Alto
29.0,3.0,15.2,3.0,5.0,30.0,30.504223854414494,Bajo
50.0,28.0,73.4,29.0,2.0,155.5,148.62060849215632,Muy Alto
38.0,3.0,28.7,18.0,1.0,58.0,57.95793337665377,Alto
66.0,33.0,4.4,4.0,2.0,9.0,8.41432567116905,Muy Bajo
32.0,13.0,13.5,3.0,1.0,26.0,26.806679503798048,Bajo
69.0,6.0,29.7,21.0,4.0,61.0,60.22445342847018,Alto
40.0,14.0,27.7,4.0,1.0,55.0,55.562431509968924,Alto
33.0,11.0,16.3,5.0,4.0,33.0,32.69234471477697,Bajo
31.0,7.0,12.3,0.0,3.0,25.0,24.44148385223979,Muy Bajo
66.0,32.0,77.9,30.0,1.0,155.5,157.68841247217313,Muy Alto
55.0,22.0,62.5,30.0,4.0,121.0,126.72718339601136,Muy Alto
36.0,6.0,10.0,0.0,1.0,20.0,19.685369942549503,Muy Bajo
59.0,38.0,4.9,6.0,4.0,10.0,9.558062409604526,Muy Bajo
39.0,8.0,45.0,8.0,4.0,91.0,90.8480224094643,Alto
37.0,12.0,14.5,5.0,1.0,29.0,28.88429175420431,Bajo
26.0,4.0,9.5,4.0,2.0,19.0,18.824205032238485,Muy Bajo
56.0,28.0,72.6,34.0,2.0,155.5,147.12339722556206,Muy Alto
44.0,19.0,11.5,5.0,2.0,24.0,22.845546123722237,Muy Bajo
25.0,5.0,10.6,5.0,2.0,20.0,21.068679968654703,Muy Bajo
43.0,21.0,53.7,22.0,1.0,107.0,108.5655250884339,Muy Alto
30.0,1.0,10.9,2.0,1.0,22.0,21.569638921677235,Muy Bajo
27.0,3.0,51.3,3.0,1.0,106.0,103.32508674044885,Muy Alto
51.0,19.0,19.5,0.0,2.0,40.0,38.919069046239194,Medio
24.0,5.0,16.4,2.0,2.0,33.0,32.73273363205744,Bajo
51.0,16.0,28.6,0.0,1.0,58.0,57.28845492297251,Alto
52.0,16.0,72.8,24.0,4.0,155.5,147.44852504998866,Muy Alto
47.0,24.0,51.1,23.0,3.0,100.0,103.42867970054905,Muy Alto
51.0,22.0,63.7,24.0,2.0,126.0,128.90174384791837,Muy Alto
44.0,24.0,15.8,3.0,1.0,32.0,31.423740198943307,Bajo
28.0,6.0,24.8,2.0,3.0,50.0,49.78203224688767,Medio
40.0,16.0,9.6,0.0,1.0,20.0,18.8383173991762,Muy Bajo
39.0,14.0,14.1,2.0,1.0,28.0,27.997671548527844,Bajo
31.0,12.0,17.1,2.0,1.0,35.0,34.07048959426118,Bajo
54.0,33.0,12.2,4.0,1.0,25.0,24.13351427496802,Muy Bajo
52.0,14.0,11.5,3.0,2.0,23.0,22.823882533881328,Muy Bajo
38.0,7.0,25.1,13.0,1.0,51.0,50.540321796350746,Medio
39.0,17.0,14.8,0.0,4.0,29.0,29.51952636018302,Bajo
37.0,12.0,11.3,5.0,2.0,23.0,22.46456488246109,Muy Bajo
27.0,4.0,15.8,2.0,4.0,32.0,31.634490254068517,Bajo
38.0,12.0,15.3,0.0,1.0,31.0,30.386047234376544,Bajo
35.0,9.0,11.1,0.0,4.0,23.0,22.06292029832831,Muy Bajo
66.0,18.0,10.2,35.0,1.0,20.0,20.883943951394613,Muy Bajo
45.0,6.0,36.2,17.0,3.0,73.0,73.21150471116209,Alto
26.0,1.0,40.8,0.0,1.0,81.0,82.01716053636372,Alto
23.0,0.0,7.9,2.0,4.0,16.0,15.663829427388361,Muy Bajo
45.0,20.0,77.1,23.0,1.0,153.0,155.93995027780204,Muy Alto
50.0,15.0,67.8,27.0,2.0,132.0,137.29544248531306,Muy Alto
30.0,9.0,55.4,2.0,4.0,113.0,111.7395744897743,Muy Alto
65.0,6.0,31.9,29.0,1.0,66.0,64.69657571752563,Alto
63.0,38.0,49.2,30.0,1.0,97.0,99.59311310929888,Muy Alto
46.0,7.0,48.7,20.0,2.0,98.0,98.51521135252963,Muy Alto
38.0,5.0,17.5,9.0,1.0,35.0,35.07715080225161,Bajo
36.0,4.0,34.9,9.0,4.0,70.0,70.45022564752006,Alto
30.0,6.0,19.6,2.0,3.0,40.0,39.2620894143045,Medio
28.0,5.0,10.3,6.0,1.0,21.0,20.43225895704046,Muy Bajo
32.0,4.0,8.7,0.0,1.0,18.0,17.06052755270311,Muy Bajo
54.0,31.0,65.7,26.0,4.0,133.0,133.07081654023474,Muy Alto
38.0,10.0,19.5,7.0,1.0,39.0,39.05660205599634,Medio
61.0,15.0,74.7,35.5,2.0,155.5,151.4632896210246,Muy Alto
29.0,8.0,14.8,2.0,1.0,30.0,29.43169453820039,Bajo
27.0,1.0,16.3,6.0,2.0,33.0,32.642515733792614,Bajo
44.0,23.0,52.9,12.0,1.0,106.0,106.70436480957505,Muy Alto
49.0,21.0,17.1,5.0,5.0,34.0,34.33594407027347,Bajo
51.0,3.0,52.4,21.0,4.0,107.0,106.15412958447956,Muy Alto
46.0,13.0,31.2,22.0,5.0,62.0,63.29466208473842,Alto
62.0,10.0,73.6,35.5,1.0,155.5,149.20357003322488,Muy Alto
27.0,1.0,12.7,4.0,1.0,26.0,25.256677975035004,Bajo
22.0,3.0,11.0,0.0,1.0,21.0,21.711694024486192,Muy Bajo
19.0,0.0,7.9,0.0,3.0,16.0,15.559331176225129,Muy Bajo
46.0,6.0,27.4,14.0,3.0,54.0,55.33644879474983,Alto
63.0,15.0,13.2,0.0,2.0,26.0,26.196099971703802,Bajo
44.0,5.0,31.0,6.0,1.0,62.0,62.32527888707118,Alto
22.0,3.0,37.0,0.0,5.0,76.0,74.5374322601298,Alto
30.0,1.0,14.0,1.0,1.0,28.0,27.818408080576493,Bajo
59.0,32.0,74.2,35.5,1.0,155.5,150.32690129694123,Muy Alto
58.0,35.0,76.9,35.5,1.0,151.0,155.77710737668858,Muy Alto
49.0,21.0,60.8,28.0,1.0,119.0,123.07601638842442,Muy Alto
41.0,3.0,15.1,7.0,1.0,30.0,30.184186980505938,Bajo
52.0,19.0,68.7,26.0,4.0,137.0,139.18785261846116,Muy Alto
26.0,6.0,11.4,2.0,4.0,23.0,22.72318779204993,Muy Bajo
69.0,2.0,43.2,15.0,3.0,83.0,87.35940487583889,Alto
47.0,8.0,16.9,10.0,5.0,34.0,34.099948673545924,Bajo
39.0,14.0,28.6,5.0,4.0,58.0,57.57092487761566,Alto
37.0,7.0,33.8,13.0,2.0,67.0,68.19740152699018,Alto
41.0,15.0,77.9,16.0,2.0,155.5,157.46648599910694,Muy Alto
19.0,0.0,16.7,0.0,4.0,33.0,33.41939164137361,Bajo
46.0,19.0,41.8,14.0,1.0,83.0,84.31000753952901,Alto
44.0,3.0,15.9,0.0,1.0,32.0,31.64022233448587,Bajo
31.0,5.0,16.3,3.0,4.0,32.0,32.668221690481566,Bajo
39.0,5.0,33.6,18.0,4.0,68.0,68.02941370174653,Alto
27.0,3.0,37.4,0.0,4.0,75.0,75.29512128677305,Alto
42.0,10.0,13.1,1.0,3.0,26.0,26.07868958719644,Bajo
55.0,19.0,22.1,12.0,2.0,45.0,44.46439716694539,Medio
35.0,6.0,15.1,8.0,1.0,30.0,30.191704279075655,Bajo
42.0,12.0,62.1,21.0,2.0,124.0,125.62839159224166,Muy Alto
58.0,18.0,77.9,35.0,2.0,155.5,157.91210054150696,Muy Alto
50.0,13.0,20.4,15.0,4.0,42.0,41.226002434996765,Medio
26.0,4.0,10.7,1.0,2.0,22.0,21.181656056534358,Muy Bajo
41.0,8.0,19.0,0.0,4.0,38.0,38.055040967886725,Medio
29.0,9.0,11.0,7.0,5.0,22.0,22.076141436990103,Muy Bajo
42.0,4.0,38.7,13.0,4.0,77.0,78.23675695693652,Alto
51.0,26.0,22.5,5.0,3.0,45.0,45.13321905294715,Medio
34.0,7.0,10.3,1.0,4.0,21.0,20.475192470755026,Muy Bajo
33.0,4.0,16.1,4.0,5.0,32.0,32.34728153539061,Bajo
48.0,26.0,77.9,29.0,2.0,155.5,157.73229499521082,Muy Alto
34.0,9.0,15.4,7.0,5.0,31.0,30.981975994025145,Bajo
24.0,4.0,8.9,2.0,1.0,18.0,17.50701576096724,Muy Bajo
44.0,21.0,27.9,12.0,1.0,57.0,56.129539122840676,Alto
67.0,10.0,39.5,35.5,2.0,80.0,80.26663663582696,Alto
28.0,4.0,8.3,2.0,1.0,17.0,16.29562308759579,Muy Bajo
45.0,5.0,43.0,17.0,1.0,84.0,86.86431699843993,Alto
46.0,11.0,72.9,19.0,5.0,155.5,147.6044599695005,Muy Alto
50.0,14.0,9.9,3.0,1.0,20.0,19.5303961241313,Muy Bajo
50.0,31.0,35.9,23.0,5.0,72.0,72.75777000218181,Alto
25.0,2.0,15.5,5.0,3.0,32.0,31.049906446998396,Bajo
57.0,24.0,18.1,0.0,2.0,36.0,36.070160734336504,Bajo
48.0,14.0,40.8,14.0,1.0,82.0,82.30815177099961,Alto
48.0,23.0,77.9,26.0,1.0,155.5,157.6189810987413,Muy Alto
45.0,25.0,24.5,9.0,2.0,48.0,49.219141395877564,Medio
51.0,24.0,65.7,24.0,3.0,129.0,132.9951935570382,Muy Alto
50.0,8.0,30.6,10.0,1.0,61.0,61.60178773089055,Alto
48.0,14.0,76.0,23.0,1.0,155.5,153.74044442072852,Muy Alto
46.0,23.0,71.4,14.0,2.0,141.0,144.23890352504313,Muy Alto
22.0,2.0,11.7,2.0,1.0,23.0,23.179065724628742,Muy Bajo
38.0,3.0,69.1,14.0,1.0,138.0,139.60584713166477,Muy Alto
26.0,7.0,9.0,1.0,5.0,18.0,17.894571873740052,Muy Bajo
62.0,0.0,72.5,27.0,2.0,143.0,146.87330042777344,Muy Alto
46.0,10.0,16.8,1.0,1.0,34.0,33.457787873355386,Bajo
42.0,6.0,33.9,16.0,2.0,69.0,68.47753896359399,Alto
41.0,12.0,11.0,4.0,1.0,23.0,21.781774571286263,Muy Bajo
38.0,14.0,28.0,14.0,2.0,56.0,56.45810329606021,Alto
47.0,2.0,60.2,7.0,4.0,121.0,121.60829764871235,Muy Alto
57.0,28.0,40.5,24.0,4.0,80.0,82.05028907762318,Alto
43.0,7.0,28.8,15.0,3.0,59.0,58.18662006785177,Alto
42.0,15.0,15.2,3.0,5.0,31.0,30.464275517462124,Bajo
74.0,4.0,16.9,9.0,1.0,34.0,33.89056397589356,Bajo
55.0,1.0,58.1,12.0,1.0,119.0,117.32145747896936,Muy Alto
26.0,7.0,10.7,1.0,2.0,22.0,21.169559158849346,Muy Bajo
49.0,0.0,36.8,27.0,1.0,74.0,74.5776107619717,Alto
22.0,3.0,10.0,4.0,3.0,20.0,19.892181528458742,Muy Bajo
41.0,17.0,50.6,6.0,2.0,103.0,101.98681284457729,Muy Alto
38.0,19.0,30.2,12.0,1.0,60.0,60.78733458732523,Alto
31.0,1.0,20.0,9.0,1.0,39.0,40.14702481410608,Medio
20.0,0.0,10.1,0.0,2.0,20.0,19.956391609928993,Muy Bajo
51.0,22.0,11.5,5.0,1.0,24.0,22.78311035485397,Muy Bajo
44.0,16.0,22.0,4.0,2.0,44.0,44.078947704723056,Medio
57.0,37.0,41.5,21.0,1.0,85.0,83.80213703229879,Alto
56.0,10.0,77.9,29.0,1.0,155.5,157.74712208504926,Muy Alto
28.0,5.0,14.5,0.0,4.0,28.0,28.95377836044966,Bajo
52.0,15.0,11.5,13.0,1.0,23.0,23.00005951453608,Muy Bajo
37.0,15.0,46.0,14.0,3.0,90.0,92.92798591356237,Alto
18.0,0.0,6.9,0.0,5.0,14.0,13.64513256097167,Muy Bajo
32.0,13.0,13.7,8.0,5.0,27.0,27.548421147446668,Bajo
63.0,38.0,12.3,11.0,4.0,24.0,24.650740809816376,Muy Bajo
43.0,13.0,36.1,12.0,2.0,73.0,72.807219441603,Alto
41.0,19.0,31.9,16.0,1.0,64.0,64.32295559268078,Alto
28.0,4.0,23.3,7.0,2.0,46.0,46.81778652579381,Medio
38.0,10.0,56.6,13.0,1.0,113.0,114.26266665800645,Muy Alto
35.0,7.0,19.7,3.0,1.0,38.0,39.3773776100003,Medio
51.0,12.0,54.8,14.0,3.0,110.0,110.7543486187906,Muy Alto
38.0,10.0,31.0,20.0,1.0,63.0,62.630351661221844,Alto
37.0,11.0,32.9,10.0,3.0,66.0,66.34464365517789,Alto
49.0,28.0,24.2,5.0,1.0,49.0,48.45372647762443,Medio
34.0,8.0,38.2,15.0,2.0,77.0,77.14102887077948,Alto
39.0,9.0,15.5,7.0,2.0,31.0,31.02290416772363,Bajo
48.0,9.0,24.6,11.0,2.0,49.0,49.53495573770545,Medio
35.0,16.0,19.6,1.0,4.0,39.0,39.25638613715934,Medio
30.0,6.0,18.7,3.0,4.0,37.0,37.51949768526328,Medio
23.0,4.0,12.6,5.0,1.0,25.0,25.063162059200526,Muy Bajo
32.0,0.0,12.7,4.0,3.0,25.0,25.373722310627226,Bajo
26.0,4.0,9.4,2.0,3.0,19.0,18.629738082930093,Muy Bajo
31.0,7.0,11.9,1.0,5.0,24.0,23.765433013663632,Muy Bajo
26.0,7.0,11.0,7.0,4.0,21.0,22.027375430580697,Muy Bajo
49.0,19.0,22.7,7.0,1.0,46.0,45.50206222649687,Medio
48.0,26.0,49.1,22.0,1.0,98.0,99.24135764665846,Muy Alto
62.0,4.0,8.6,15.0,1.0,17.0,17.230309739577336,Muy Bajo
44.0,19.0,26.1,8.0,1.0,53.0,52.40159867490588,Medio
59.0,36.0,16.4,9.0,2.0,33.0,32.79501807911992,Bajo
54.0,5.0,61.7,29.0,3.0,124.0,125.09803849917304,Muy Alto
36.0,12.0,45.4,7.0,1.0,92.0,91.45111344626102,Alto
23.0,0.0,5.6,0.0,1.0,11.0,10.79853579393822,Muy Bajo
63.0,14.0,5.2,9.0,3.0,10.0,10.280073592612128,Muy Bajo
39.0,12.0,11.1,0.0,4.0,23.0,22.05342009411643,Muy Bajo
42.0,6.0,11.0,3.0,2.0,22.0,21.837991388321374,Muy Bajo
59.0,30.0,43.8,28.0,3.0,87.0,88.7596182046448,Alto
58.0,19.0,76.4,33.0,1.0,155.5,154.77119326747706,Muy Alto
38.0,18.0,16.7,16.0,1.0,33.0,33.57064307840813,Bajo
28.0,0.0,12.9,4.0,1.0,26.0,25.666022569913157,Bajo
56.0,0.0,14.2,11.0,3.0,29.0,28.588840543828518,Bajo
26.0,4.0,11.9,4.0,2.0,23.0,23.680162499616827,Muy Bajo
51.0,12.0,32.0,12.0,1.0,65.0,64.46596803624504,Alto
43.0,24.0,61.9,19.0,5.0,124.0,125.29362083394315,Muy Alto
44.0,9.0,16.8,13.0,1.0,34.0,33.742632663420345,Bajo
47.0,12.0,36.5,17.0,4.0,75.0,73.85048703071215,Alto
40.0,12.0,26.4,20.0,1.0,53.0,53.31633359702658,Medio
28.0,8.0,8.3,1.0,1.0,17.0,16.255984654218004,Muy Bajo
33.0,5.0,11.2,3.0,4.0,23.0,22.350610419039157,Muy Bajo
36.0,5.0,37.2,15.0,2.0,73.0,75.13110850379343,Alto
68.0,38.0,7.8,3.0,1.0,16.0,15.196343279324244,Muy Bajo
29.0,0.0,16.7,6.0,2.0,33.0,33.45717262432057,Bajo
34.0,12.0,19.5,14.0,2.0,39.0,39.26538850407879,Medio
33.0,1.0,13.0,9.0,1.0,26.0,25.98511388098916,Bajo
49.0,1.0,41.3,15.0,1.0,85.0,83.39638787650455,Alto
61.0,2.0,6.3,1.0,2.0,13.0,12.30985303268733,Muy Bajo
26.0,2.0,13.8,0.0,4.0,28.0,27.54825598341276,Bajo
38.0,16.0,37.7,14.0,4.0,76.0,76.18596629778014,Alto
71.0,13.0,13.1,20.0,1.0,26.0,26.422328040493397,Bajo
43.0,1.0,50.4,25.0,1.0,99.0,102.03975726474872,Muy Alto
51.0,23.0,77.9,19.0,1.0,155.5,157.45636396359515,Muy Alto
43.0,15.0,77.9,17.0,2.0,155.5,157.49129358230792,Muy Alto
